,memory_1,memory_2,predict,size,duration,width,height
32,494.44921875,494.44921875,52.3390998840332,5406.38671875,12.752125978469849,6090,3806
33,494.44921875,495.1953125,69.39756774902344,1103.548828125,144.39476895332336,2121,2828
34,495.1953125,495.15234375,32.98984909057617,8621.2705078125,22.351942777633667,5427,6784
35,495.15234375,497.0859375,48.5529899597168,3853.849609375,12.26551866531372,4480,6720
36,497.0859375,497.12109375,54.981876373291016,3068.8564453125,10.523569107055664,3840,5760
37,497.12109375,497.59375,54.01226043701172,3134.4306640625,16.54061794281006,6720,4480
38,497.59375,497.58984375,57.71240234375,2988.3466796875,17.169041395187378,4043,6064
39,497.58984375,498.0859375,50.77558135986328,5985.427734375,11.176580429077148,3450,4800
40,498.0859375,497.96875,59.39129638671875,4179.361328125,18.362510919570923,4000,6000
41,497.96875,497.87890625,50.86383819580078,3017.703125,46.263729095458984,4024,6048
42,497.87890625,498.171875,50.398345947265625,8296.328125,47.22905373573303,4160,6240
43,498.171875,498.33203125,72.60347747802734,314.673828125,11.355408906936646,2160,3200
44,498.33203125,498.078125,50.86383819580078,3017.703125,11.44306230545044,4024,6048
45,498.078125,498.24609375,58.16382598876953,3054.1640625,20.880136966705322,3200,4800
46,498.24609375,498.75,50.59640884399414,1969.09765625,103.31166005134583,2641,3961
47,498.75,498.7890625,24.370149612426758,2064.837890625,13.852054119110107,2811,4216
48,498.7890625,498.73828125,69.39756774902344,1103.548828125,10.19583773612976,2121,2828
49,498.73828125,498.89453125,46.41657257080078,7360.615234375,23.986286163330078,5488,3876
50,498.89453125,498.96875,75.87037658691406,1751.75,13.369459867477417,4000,6000
51,498.96875,498.984375,23.40135955810547,1057.7841796875,11.667089939117432,3165,3956
52,498.984375,498.9765625,57.728946685791016,1004.73046875,15.110712766647339,1818,2801
53,498.9765625,498.796875,53.92398452758789,9492.5146484375,180.9025011062622,4912,7360
54,498.796875,498.6875,53.79103088378906,6006.9208984375,175.79655981063843,4672,7008
55,498.6875,499.28125,49.48161315917969,3259.478515625,13.83625054359436,4427,6641
56,499.28125,499.0234375,61.01511764526367,2202.1259765625,230.51837921142578,4000,6000
57,499.0234375,499.08203125,53.496726989746094,3167.4306640625,149.95483326911926,3278,4917
58,499.08203125,499.12109375,52.86138916015625,6068.005859375,20.182316780090332,6844,4207
59,499.12109375,499.07421875,52.43473815917969,4652.7421875,98.14774703979492,4160,6240
60,499.07421875,499.10546875,56.85661315917969,1261.53515625,11.318144798278809,3200,2133
61,499.10546875,498.84375,48.91377639770508,3572.0634765625,15.559239149093628,4672,7008
62,498.84375,499.1875,28.653196334838867,3103.9541015625,59.66011953353882,4160,6240
63,499.1875,499.12890625,50.443504333496094,4457.685546875,128.74446201324463,4220,6330
64,499.12890625,499.078125,53.61309814453125,322.146484375,18.95864987373352,3255,2160
65,499.078125,498.984375,60.38153076171875,1594.3916015625,16.712156295776367,3960,5317
66,498.984375,499.0546875,77.7112045288086,449.38671875,32.970101833343506,2916,3645
67,499.0546875,499.26953125,54.01226043701172,3134.4306640625,140.8189241886139,6720,4480
68,499.26953125,499.1953125,62.41661834716797,1640.05078125,14.22070598602295,3276,2143
69,499.1953125,499.15625,74.8047103881836,1800.2548828125,162.2287356853485,2624,3936
70,499.15625,499.15234375,53.6278076171875,4735.388671875,111.17965960502625,4160,6240
71,499.15234375,499.15625,57.0103645324707,2391.767578125,46.889918088912964,4004,6006
72,499.15625,499.1640625,70.1677017211914,3114.6533203125,30.621636152267456,4000,6000
73,499.1640625,499.32421875,59.71611022949219,2479.29296875,11.407701253890991,3888,5184
74,499.32421875,499.296875,60.0961799621582,2185.1806640625,10.934186458587646,3448,4592
75,499.296875,499.19140625,53.474796295166016,4370.9609375,14.998563766479492,4000,6000
76,499.19140625,498.96484375,44.726043701171875,4505.7001953125,83.72933506965637,6101,4203
77,498.96484375,499.13671875,26.31527328491211,6451.1923828125,74.34538435935974,5464,6830
78,499.13671875,499.42578125,58.60481262207031,1008.6259765625,27.73530149459839,3200,2133
79,499.42578125,499.4453125,65.19840240478516,3091.2578125,344.18207240104675,3565,5348
80,499.4453125,499.4453125,57.05802917480469,151.6044921875,25.71023726463318,2160,2700
81,499.4453125,499.03515625,57.19483947753906,3339.484375,18.13637089729309,3946,5919
82,499.03515625,499.37109375,54.89060592651367,4235.6171875,75.46394228935242,4480,6720
83,499.37109375,499.1953125,53.420562744140625,1363.0908203125,216.48590397834778,5528,3110
84,499.1953125,499.05859375,32.539695739746094,5198.5771484375,18.556843519210815,8031,4517
85,501.30859375,501.5703125,52.55927276611328,6638.0546875,26.147270917892456,5609,7011
86,501.5703125,501.6640625,49.39350509643555,8583.8896484375,178.31101536750793,4160,6240
87,501.6640625,492.703125,48.1445198059082,7998.8896484375,29.284908294677734,7903,5225
88,492.703125,493.6328125,50.404273986816406,2210.6953125,10.863322019577026,4463,4463
89,493.6328125,493.87890625,44.67521667480469,9140.083984375,14.462500810623169,4160,6240
90,493.87890625,493.9140625,42.45665740966797,1106.349609375,49.34156799316406,2160,2700
91,493.9140625,493.9296875,61.58406066894531,730.4306640625,8.879592418670654,2832,4240
92,493.9296875,493.67578125,56.09546661376953,4038.2177734375,193.71583342552185,3307,4960
93,493.67578125,494.16796875,33.97443389892578,2426.6005859375,63.38603758811951,4480,6720
94,494.16796875,404.51171875,50.0902214050293,8600.2431640625,593.0904984474182,8256,6200
95,407.88671875,462.9453125,56.2543830871582,1477.1181640625,15.51277780532837,3200,2133
96,462.9453125,470.40234375,49.05252456665039,2108.2109375,7.33442759513855,6000,4000
97,470.40234375,471.953125,62.161277770996094,3794.1689453125,74.470947265625,4140,5176
98,471.953125,473.56640625,53.496726989746094,3167.4306640625,16.9989914894104,3278,4917
99,473.56640625,473.60546875,62.98356246948242,5717.50390625,48.84527945518494,6000,4000
100,473.60546875,474.4140625,47.968875885009766,4583.6279296875,269.8602077960968,3456,4608
101,474.4140625,478.26953125,59.4305419921875,6107.7919921875,180.18979239463806,4160,6240
102,478.26953125,478.046875,62.917301177978516,3291.2177734375,321.0995888710022,4346,5432
103,478.046875,478.3359375,50.164703369140625,1054.7421875,8.30780816078186,3200,2133
104,478.3359375,481.87109375,54.611961364746094,2679.34375,17.24715518951416,5404,3603
105,481.87109375,484.34765625,58.924617767333984,2182.6220703125,111.35993647575378,3985,4982
