id,imageUrl,title,size,alto,ancho,clarity,N1,N4,N8,Nsize,Ndimensions
6769,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_13593103042024_135926img1526.png,img1526,637236,611,1166,65.45,60.510929107666016,61.934757232666016,40.347137451171875,50.08517074584961,38.6560173034668
6767,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_13592303042024_135911img1525.png,img1525,613635,607,1169,66.29,66.56684112548828,58.74925994873047,37.48301696777344,50.76750183105469,31.221105575561523
6771,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_14131003042024_141309prueba.jpeg,prueba,87343,454,960,76.36,76.65532684326172,68.77843475341797,49.559226989746094,76.65532684326172,49.62340545654297
6772,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_14323603042024_143235enyl8tou0aamizn.jpg,enyl8tou0aamizn,106686,1153,800,77.4,77.81029510498047,79.43534088134766,72.94450378417969,77.81029510498047,56.21488952636719
6773,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_15031903042024_150318image.png,image,206954,846,1270,56.98,57.1201057434082,59.00537109375,56.04209518432617,57.47953414916992,42.48615646362305
6775,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_15590903042024_155909whatsappimage20240402at51055pm.jpeg,whatsappimage20240402at51055pm,66887,254,1600,71.67,71.53168487548828,37.56522750854492,38.26112365722656,71.53168487548828,37.67507553100586
6774,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_15590703042024_155907whatsappimage20240402at50446pm.jpeg,whatsappimage20240402at50446pm,59869,235,1600,72.11,72.07489776611328,40.07360076904297,40.45929718017578,72.07489776611328,39.89509201049805
6776,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_16471403042024_164711photoinstagramvaquero2.png,photoinstagramvaquero2,1152270,1080,1080,55.89,56.02368927001953,21.0399169921875,14.636576652526855,14.737762451171875,16.838951110839844
6779,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_19210703042024_192104idmatrizdecontenidoabril3.png,idmatrizdecontenidoabril3,178746,2500,2500,80.2,79.3405990600586,77.81688690185547,71.42877960205078,79.3405990600586,46.39664840698242
6784,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_19551103042024_195508idmatrizdecontenidoabril5.png,idmatrizdecontenidoabril5,290324,2500,2500,71.98,70.6335678100586,68.39022827148438,68.7044677734375,69.60693359375,34.4403190612793
6785,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_19562003042024_195617idmatrizdecontenidoabril4.png,idmatrizdecontenidoabril4,118369,2500,2500,82.65,83.52832794189453,82.45429992675781,63.69465637207031,83.52832794189453,40.88813781738281
6786,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_20015003042024_200147idmatrizdecontenidoabril1.png,idmatrizdecontenidoabril1,209480,2500,2500,75.68,75.65716552734375,76.13812255859375,60.56862258911133,76.13361358642578,48.009342193603516
6787,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_20020603042024_200205001.jpg,001,324303,1080,1920,59.7,59.05704879760742,59.91719055175781,58.94965744018555,58.166385650634766,47.140743255615234
6789,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_20143503042024_201433descarga.png,descarga,225581,2500,2500,76.21,76.78451538085938,77.96395874023438,76.48973846435547,77.17032623291016,47.239322662353516
6790,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-03_20525003042024_205248idmatrizdecontenidoabril2.png,idmatrizdecontenidoabril2,225581,2500,2500,76.21,76.78451538085938,77.96395874023438,76.48973846435547,77.17032623291016,47.239322662353516
6791,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_15414604042024_154144capturadepantalla20240404alas094114.png,capturadepantalla20240404alas094114,1385947,350,2296,66.52,66.72245025634766,49.808265686035156,38.34574890136719,39.08546829223633,38.007205963134766
6792,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_16090204042024_160901screenshotfrom20240404100836.png,screenshotfrom20240404100836,385849,958,1920,68.83,68.84565734863281,65.34526824951172,58.29126739501953,69.22325134277344,39.350040435791016
6793,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_16110504042024_161103screenshotfrom20240404101051.png,screenshotfrom20240404101051,344834,958,1920,67.91,67.96814727783203,64.01116943359375,54.66196060180664,68.20098114013672,38.898128509521484
6794,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_16191304042024_161911screenshotfrom20240404101704.png,screenshotfrom20240404101704,518458,958,1920,69.44,70.17208099365234,69.22032165527344,76.83596801757812,71.36470794677734,47.47417068481445
6795,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_16222104042024_162219screenshotfrom20240404102146.png,screenshotfrom20240404102146,343691,958,1920,68.06,68.12589263916016,67.76557159423828,56.41459655761719,69.87521362304688,40.03462600708008
6796,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_16274104042024_162739screenshotfrom20240404102718.png,screenshotfrom20240404102718,363478,958,1920,71.73,72.04631805419922,70.44196319580078,65.79669189453125,71.79248809814453,41.59711456298828
6797,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-04_23065304042024_230652imagen1.jpg,imagen1,181146,1121,866,70.86,70.88674926757812,72.15227508544922,73.10543823242188,70.88674926757812,49.38823699951172
6798,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-06_22161606042024_221615forest39877101280.jpg,forest39877101280,202524,1161,1280,48.17,48.08762741088867,24.309972763061523,13.42926025390625,48.08762741088867,16.23758316040039
6799,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03381408042024_03381320facebookgooglechrome10.jpg,20facebookgooglechrome10,66084,601,603,73.83,73.92346954345703,60.999595642089844,41.32371139526367,73.92346954345703,39.91168212890625
6800,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03421908042024_03421920facebookgooglechrome11.jpg,20facebookgooglechrome11,71747,599,597,75.01,74.1744384765625,68.83973693847656,48.859256744384766,74.1744384765625,45.69064712524414
6801,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03434808042024_03434720facebookgooglechrome13.jpg,20facebookgooglechrome13,48038,600,626,74.78,73.95146942138672,57.24534606933594,41.920188903808594,73.95146942138672,42.97575759887695
6802,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03443708042024_03443620facebookgooglechrome14.jpg,20facebookgooglechrome14,52753,606,603,75.11,73.87393188476562,69.02903747558594,50.98981857299805,73.87393188476562,49.100502014160156
6803,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03462608042024_03462520facebookgooglechrome15.jpg,20facebookgooglechrome15,60039,603,602,65.39,65.35188293457031,52.259925842285156,36.886985778808594,65.35188293457031,32.50667190551758
6804,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03532208042024_035322administradordeanunciosadministraranunciosanuncioseditargooglechrome10.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome10,12089,293,294,42.36,42.25817108154297,36.5637092590332,32.573665618896484,42.25817108154297,32.573665618896484
6805,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03541508042024_035415administradordeanunciosadministraranunciosanuncioseditargooglechrome11.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome11,15692,305,301,55.89,55.411251068115234,24.543888092041016,20.897247314453125,55.411251068115234,24.160985946655273
6806,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03580908042024_035809administradordeanunciosadministraranunciosanuncioseditargooglechrome12.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome12,12914,303,304,59.72,59.6352653503418,21.075237274169922,17.504297256469727,59.6352653503418,16.83493423461914
6807,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_03584208042024_035842administradordeanunciosadministraranunciosanuncioseditargooglechrome13.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome13,14550,306,303,54.18,53.989776611328125,20.1850528717041,17.377485275268555,53.989776611328125,15.9793119430542
6808,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_04001808042024_040018administradordeanunciosadministraranunciosanuncioseditargooglechrome14.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome14,15121,304,308,64.87,64.80706024169922,29.19988250732422,25.4819393157959,64.80706024169922,21.534788131713867
6809,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_04005208042024_040051administradordeanunciosadministraranunciosanuncioseditargooglechrome15.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome15,15821,320,258,74.24,72.61105346679688,42.5993537902832,42.508480072021484,72.61105346679688,42.508480072021484
6810,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_04022208042024_040222administradordeanunciosadministraranunciosanuncioseditargooglechrome16.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome16,18226,304,302,70.29,69.48667907714844,39.19232177734375,41.88802719116211,69.48667907714844,38.667179107666016
6811,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-08_04042508042024_040424administradordeanunciosadministraranunciosanuncioseditargooglechrome17.jpg,administradordeanunciosadministraranunciosanuncioseditargooglechrome17,9906,222,212,45.4,43.427833557128906,20.671489715576172,20.74747657775879,43.427833557128906,20.671489715576172
6818,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-10_20071610042024_200715page4.png,page4,105053,1508,2196,61.45,62.07798385620117,61.68016052246094,61.46502685546875,62.07798385620117,57.87939453125
6816,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-10_20071010042024_200709page2.png,page2,107565,1508,2196,61.53,62.135772705078125,61.465187072753906,64.94404602050781,62.135772705078125,57.6031379699707
6817,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-10_20071310042024_200712page3.png,page3,119100,1508,2196,61.75,62.23466491699219,61.1893310546875,64.29771423339844,62.23466491699219,57.88488006591797
6819,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-10_20104210042024_201041img4565.jpeg,img4565,1351433,4032,3024,48.95,48.95216369628906,46.421241760253906,44.75525665283203,46.164825439453125,40.947391510009766
6820,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-10_20120410042024_201202img4593.png,img4593,116928,1508,2196,61.87,62.45953369140625,62.286033630371094,65.76177215576172,62.45953369140625,57.6031379699707
6822,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-11_16154011042024_161539keyvisualbowlop2.jpg,keyvisualbowlop2,180923,1500,1080,78.21,78.39166259765625,77.94134521484375,74.09680938720703,78.39166259765625,49.4180793762207
6821,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-11_16153811042024_161537keyvisualbowlop1.jpg,keyvisualbowlop1,248830,1500,1080,81.7,81.12366485595703,78.80110168457031,67.96955871582031,80.26730346679688,43.5425910949707
6823,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-12_15303112042024_153029img4531.jpeg,img4531,935426,4032,3024,42.48,42.72611618041992,40.446868896484375,39.610530853271484,39.483760833740234,37.80594253540039
6824,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_10414715042024_104145screenshotfrom20240411110115.png,screenshotfrom20240411110115,580357,660,1123,69.44,69.54330444335938,71.60411071777344,49.8557243347168,56.73037338256836,44.22848892211914
6825,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_14175615042024_1417531a95ea180c684cdeb70dd8681237674e.png,1a95ea180c684cdeb70dd8681237674e,1031049,1080,1080,76.41,76.5423812866211,76.8646469116211,69.19359588623047,53.199058532714844,44.70370864868164
6826,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_14180315042024_141758img0215.png,img0215,1689673,2532,1170,63.14,63.77468490600586,63.70914840698242,64.64370727539062,72.5223617553711,50.923583984375
6829,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22264815042024_222647pmarujpggoogledrivegooglechrome.jpg,pmarujpggoogledrivegooglechrome,83296,738,735,75.6,75.56005859375,67.88569641113281,52.041259765625,75.56005859375,44.30198669433594
6830,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22275815042024_222757pauta0307jpggoogledrivegooglechrome.jpg,pauta0307jpggoogledrivegooglechrome,94427,746,743,72.81,71.70807647705078,65.96170043945312,63.1761360168457,71.70807647705078,44.88656997680664
6831,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22294915042024_222948ptablacortesjpggoogledrivegooglechrome.jpg,ptablacortesjpggoogledrivegooglechrome,79193,741,742,64.65,64.65492248535156,57.05585479736328,33.10268020629883,64.65492248535156,30.897254943847656
6832,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22302615042024_223026pulpojpggoogledrivegooglechrome2.jpg,pulpojpggoogledrivegooglechrome2,113900,748,746,75.76,73.37972259521484,70.871826171875,52.88316345214844,73.37972259521484,40.448143005371094
6833,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22311415042024_223113pmartierrajpggoogledrivegooglechrome.jpg,pmartierrajpggoogledrivegooglechrome,96526,750,741,64.86,63.402530670166016,59.207496643066406,42.91676330566406,63.402530670166016,35.86207580566406
6834,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_22330315042024_223302prtscr2.jpg,prtscr2,83532,745,745,76.92,77.26231384277344,59.631710052490234,38.66764450073242,77.26231384277344,36.128814697265625
6835,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-15_23031115042024_230311kvtwisters.jpg,kvtwisters,98798,792,613,72.09,72.07804870605469,68.49422454833984,64.97773742675781,72.07804870605469,48.59674072265625
6836,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-16_16022316042024_160222pizza5phsv.jpg,pizza5phsv,266392,899,1600,70.75,71.16151428222656,74.2538833618164,66.29888153076172,73.6925277709961,47.18730926513672
6837,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-16_23503416042024_235033mzhang12470.jpeg,mzhang12470,64929,617,500,64.33,65.01667022705078,65.48957061767578,51.093780517578125,65.01667022705078,43.888675689697266
6838,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_17471817042024_174718kvtwistersfondoblanco.jpg,kvtwistersfondoblanco,82164,792,613,71.97,72.05602264404297,69.14134216308594,65.30427551269531,72.05602264404297,49.48660659790039
6839,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_17490917042024_174908kvtwistersfondogris.jpeg,kvtwistersfondogris,95803,792,613,72.12,72.1281509399414,68.55904388427734,64.2748794555664,72.1281509399414,48.57966232299805
6844,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_18075517042024_180753frame27.png,frame27,293708,1518,2734,63.6,64.00489044189453,62.92400360107422,64.624755859375,63.940521240234375,52.916099548339844
6843,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_18075117042024_180748frame26.png,frame26,1040232,1518,2734,60.7,61.30973434448242,68.66169738769531,70.9731674194336,73.03845977783203,47.151451110839844
6840,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_18073717042024_180735frame23.png,frame23,547403,1518,2734,69.19,69.88886260986328,64.17972564697266,64.37051391601562,68.36119079589844,40.82022476196289
6841,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_18074117042024_180739frame24.png,frame24,276988,1518,2734,63.55,63.83395767211914,62.811458587646484,64.4301986694336,63.80127716064453,52.8369140625
6842,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_18074717042024_180743frame25.png,frame25,1266110,1518,2734,61.64,62.379371643066406,69.29197692871094,67.99578094482422,72.33293151855469,47.256309509277344
6845,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20403417042024_204030capturadepantalla20240417alas133920.png,capturadepantalla20240417alas133920,1439989,1053,1063,64.7,64.52943420410156,56.6019287109375,49.54377365112305,40.34218215942383,42.259368896484375
6846,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20405417042024_204050capturadepantalla20240417alas133904.png,capturadepantalla20240417alas133904,1326180,1043,1061,60.15,58.71663284301758,53.208709716796875,41.950618743896484,40.38520431518555,38.04351043701172
6847,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20413017042024_204124capturadepantalla20240417alas133846.png,capturadepantalla20240417alas133846,1995432,1057,1056,54.0,53.96037673950195,49.813961029052734,53.20016860961914,40.436668395996094,40.068172454833984
6848,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20422617042024_204222capturadepantalla20240417alas133829.png,capturadepantalla20240417alas133829,1332480,1059,1065,78.5,78.82146453857422,78.30162811279297,71.29176330566406,53.84641647338867,48.786865234375
6849,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20423817042024_204234capturadepantalla20240417alas133810.png,capturadepantalla20240417alas133810,1473173,1062,1057,57.21,57.44525146484375,47.68059539794922,43.20377731323242,42.612945556640625,42.83235168457031
6850,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20425517042024_204251capturadepantalla20240417alas133732.png,capturadepantalla20240417alas133732,1726318,1055,1067,60.88,60.608192443847656,58.29518127441406,61.8854866027832,44.84650421142578,45.35620880126953
6851,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20431317042024_204304capturadepantalla20240417alas133715.png,capturadepantalla20240417alas133715,1473271,1061,1060,74.95,74.69589233398438,75.49925994873047,59.33209228515625,39.665035247802734,38.276737213134766
6852,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-17_20433217042024_204329capturadepantalla20240417alas133935.png,capturadepantalla20240417alas133935,1359007,1052,1060,76.62,76.50301361083984,65.60369873046875,64.94861602783203,49.34550094604492,46.636478424072266
6853,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_03340618042024_033403descarga.png,descarga,225581,2500,2500,76.21,76.78451538085938,77.96395874023438,76.48973846435547,77.17032623291016,47.239322662353516
6854,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_03360918042024_033606descarga.png,descarga,225581,2500,2500,76.21,76.78451538085938,77.96395874023438,76.48973846435547,77.17032623291016,47.239322662353516
6855,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_03373218042024_0337301a95ea180c684cdeb70dd8681237674e.png,1a95ea180c684cdeb70dd8681237674e,1031049,1080,1080,76.41,76.5423812866211,76.8646469116211,69.19359588623047,53.199058532714844,44.70370864868164
6857,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_15145618042024_151454capturadepantalla20240418alas090946.png,capturadepantalla20240418alas090946,638106,658,1306,73.12,74.10901641845703,69.94264221191406,47.38295364379883,62.03798294067383,40.49261474609375
6856,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_15145318042024_151452capturadepantalla20240418alas090940.png,capturadepantalla20240418alas090940,470404,654,1312,75.39,76.72283935546875,71.75711059570312,54.56243896484375,71.75711059570312,44.10953903198242
6858,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_15150018042024_151457capturadepantalla20240418alas090953.png,capturadepantalla20240418alas090953,1223001,666,1304,71.87,72.53092956542969,71.57727813720703,54.56805419921875,45.921485900878906,45.38134002685547
6859,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_19081718042024_190814capturadepantalla20240418alas120249.png,capturadepantalla20240418alas120249,1086341,926,921,72.33,72.29930114746094,68.73308563232422,61.60813522338867,54.30218505859375,46.2320442199707
6861,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_19085718042024_190852capturadepantalla20240418alas120336.png,capturadepantalla20240418alas120336,912386,815,808,60.74,60.98898696899414,41.164886474609375,39.859161376953125,39.859161376953125,41.785980224609375
6862,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_19101418042024_191011capturadepantalla20240418alas120233.png,capturadepantalla20240418alas120233,1161869,938,931,68.8,68.45909118652344,58.53452682495117,44.44176483154297,41.65096664428711,42.13215255737305
6864,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_20395618042024_203955twister2024analyzer.jpeg,twister2024analyzer,83746,792,613,71.11,71.2175064086914,69.37723541259766,66.96222686767578,71.2175064086914,48.74490737915039
6863,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-18_20395418042024_203953analyzerwowbox450.jpg,analyzerwowbox450,718370,1559,4394,71.64,71.9876480102539,71.54740142822266,68.56840515136719,67.68231964111328,49.384033203125
6866,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-19_18005819042024_180053capturadepantalla20240419alas105719.png,capturadepantalla20240419alas105719,1650439,1170,1180,76.41,76.59807586669922,76.7597885131836,69.15570068359375,53.050350189208984,52.60490417480469
6867,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-19_18012119042024_180115capturadepantalla20240419alas105700.png,capturadepantalla20240419alas105700,1826599,1182,1194,75.1,73.89842224121094,69.08328247070312,57.46983337402344,39.402042388916016,39.65150833129883
6868,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-21_09265421042024_092651montajegalaxy.png,montajegalaxy,936239,1080,1080,56.35,56.55422592163086,21.22757339477539,13.48009967803955,13.760351181030273,14.080680847167969
6870,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_16351322042024_163512capturadepantalla2242024103448.jpeg,capturadepantalla2242024103448,83685,495,881,41.78,41.93913650512695,43.801483154296875,18.798324584960938,41.93913650512695,17.710609436035156
6869,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_16351122042024_163510capturadepantalla224202410350.jpeg,capturadepantalla224202410350,81157,497,883,48.38,49.02901840209961,31.436742782592773,21.171131134033203,49.02901840209961,18.23009490966797
6871,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_16351422042024_163514capturadepantalla2242024103430.jpeg,capturadepantalla2242024103430,74069,481,882,62.54,62.36360168457031,18.99652099609375,18.810203552246094,62.36360168457031,16.396785736083984
6872,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22554922042024_225549estticoscuentasgoogledrivegooglechrome2.jpg,estticoscuentasgoogledrivegooglechrome2,77069,745,747,65.58,65.8257827758789,62.330204010009766,54.1851806640625,65.8257827758789,42.93162155151367
6873,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22560622042024_225605estticoscuentasgoogledrivegooglechrome3.jpg,estticoscuentasgoogledrivegooglechrome3,75404,750,748,75.69,75.02973937988281,74.40460968017578,68.19243621826172,75.02973937988281,50.77253341674805
6874,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22565322042024_225652opcion3pieza1.jpg,opcion3pieza1,481491,2160,2160,76.05,75.47156524658203,75.93270874023438,75.620361328125,75.93270874023438,43.98491287231445
6875,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22575122042024_225750opcion2pieza2.jpg,opcion2pieza2,250137,2160,2160,76.31,76.14726257324219,76.56794738769531,67.69013977050781,75.46135711669922,43.73529815673828
6878,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22581622042024_22580820240403almanarapreventaexclusiva1fbleadcarrusel02.png,20240403almanarapreventaexclusiva1fbleadcarrusel02,1090379,1200,1200,71.73,71.9310531616211,64.73613739013672,57.95372772216797,46.68120574951172,41.00576400756836
6877,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22580722042024_22580520240403almanarapreventaexclusiva1fbleadcarrusel01.png,20240403almanarapreventaexclusiva1fbleadcarrusel01,973721,1200,1200,68.24,68.54279327392578,67.0599594116211,63.62815475463867,60.10453796386719,40.442691802978516
6879,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22581822042024_22581720240403almanarapreventaexclusiva1fbleadcarrusel03.png,20240403almanarapreventaexclusiva1fbleadcarrusel03,45069,1200,1200,73.42,74.18289947509766,53.89601516723633,36.16227722167969,74.18289947509766,34.315467834472656
6882,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22584822042024_22584720240403almanarapreventaexclusiva2fbleadcarrusel02.png,20240403almanarapreventaexclusiva2fbleadcarrusel02,970148,1200,1200,65.57,66.05918884277344,67.07718658447266,63.90328598022461,57.00716018676758,39.66736602783203
6883,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22585022042024_22584920240403almanarapreventaexclusiva3fbleadcarrusel01.png,20240403almanarapreventaexclusiva3fbleadcarrusel01,975174,1200,1200,71.32,71.64351654052734,70.33072662353516,64.36500549316406,65.90144348144531,49.625606536865234
6886,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22585922042024_225855opcion1pieza2.jpg,opcion1pieza2,203168,2160,2160,74.96,73.49040222167969,68.05681610107422,67.85665130615234,73.49040222167969,43.453983306884766
6876,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22580222042024_225801opcion3pieza2.jpg,opcion3pieza2,424662,2161,2160,75.99,76.27232360839844,74.40864562988281,74.00260162353516,74.40864562988281,43.92074203491211
6880,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22583522042024_225825opcion2pieza1.jpg,opcion2pieza1,296484,2160,2160,75.47,75.91177368164062,75.39138793945312,75.37360382080078,75.53005981445312,42.27080535888672
6890,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22595822042024_22593320240403almanarapreventaexclusiva4fbleadcarrusel02.png,20240403almanarapreventaexclusiva4fbleadcarrusel02,659287,1200,1200,67.38,68.33384704589844,72.91376495361328,63.45702362060547,65.57077026367188,47.434513092041016
6885,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22585822042024_22585020240403almanarapreventaexclusiva2fbleadcarrusel03.png,20240403almanarapreventaexclusiva2fbleadcarrusel03,46066,1200,1200,68.84,69.39230346679688,51.09092712402344,34.52161407470703,69.39230346679688,32.82167053222656
6887,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22590622042024_22585620240403almanarapreventaexclusiva3fbleadcarrusel03.png,20240403almanarapreventaexclusiva3fbleadcarrusel03,43106,1200,1200,75.67,76.19156646728516,60.74018478393555,41.91322708129883,76.19156646728516,41.4899787902832
6881,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22584522042024_22583720240403almanarapreventaexclusiva2fbleadcarrusel01.png,20240403almanarapreventaexclusiva2fbleadcarrusel01,972402,1200,1200,63.23,63.426448822021484,63.867977142333984,63.00459671020508,61.24583435058594,39.31807327270508
6884,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22585422042024_22585220240403almanarapreventaexclusiva3fbleadcarrusel02.png,20240403almanarapreventaexclusiva3fbleadcarrusel02,958357,1200,1200,72.49,72.3638687133789,72.4975814819336,63.786869049072266,58.92430114746094,48.297332763671875
6888,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_22592122042024_225910opcion1pieza1.jpg,opcion1pieza1,381444,2160,2160,79.16,77.98001098632812,77.74152374267578,77.33478546142578,77.69535064697266,49.19960403442383
6891,https://neurons-prod.s3.amazonaws.com/Stimulus/images/2024-04-22_23001622042024_23000220240403almanarapreventaexclusiva4fbleadcarrusel03.png,20240403almanarapreventaexclusiva4fbleadcarrusel03,42477,1200,1200,70.22,71.30126190185547,60.3681526184082,42.074684143066406,71.30126190185547,40.04813003540039
